Name,id,likes,date,retweets,posts,content_post_number
etsuco_ma,112138424634879,0,4/25/2019 12:00,37,"RT @oricon: 【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma…",100
RvjDdXDMqfJnon8,112138340990798,0,4/25/2019 11:57,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",101
626_oswald,112138283488149,0,4/25/2019 11:57,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",102
Ro3Ptc507hQJ6Ak,112138274186435,0,4/25/2019 11:57,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",103
mirei426_2nd,112138262028414,0,4/25/2019 11:56,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",104
shintochigi1,112138257133239,0,4/25/2019 11:53,37,"RT @oricon: 【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma…",105
ryoma_love_R,112138178808801,0,4/25/2019 11:50,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",106
marietty_ryuya,112138101347977,0,4/25/2019 11:48,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",107
artmilklattecu1,112138050879182,0,4/25/2019 11:48,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",108
take_ryoayu4265,112138034463508,0,4/25/2019 11:47,37,"RT @oricon: 【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma…",109
cheese04260526,112138016630167,0,4/25/2019 11:46,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",110
skd_rrp,112137998396268,0,4/25/2019 11:45,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",111
a_gonta0520,112137974359971,0,4/25/2019 11:45,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",112
take_ryoayu4265,112137974183813,0,4/25/2019 11:44,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",113
raionia_FF14,112137951618872,0,4/25/2019 11:44,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",114
ryo_and_u_sa,112137946340342,0,4/25/2019 11:44,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",115
Vanilla1103,112137942166589,0,4/25/2019 11:43,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",116
rtkk426,112137928029692,0,4/25/2019 11:43,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",117
takeryo_info,112137921978567,0,4/25/2019 11:43,37,"RT @oricon: 【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma…",118
takeryo_info,112137917952038,0,4/25/2019 11:43,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",119
club_mikadonc23,112137914435531,0,4/25/2019 11:42,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",120
deredereusagi,112137891058577,0,4/25/2019 11:42,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",121
MH2126R,112137885447854,0,4/25/2019 11:42,37,"RT @oricon: 【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma…",122
rtkk426,112137882229573,0,4/25/2019 11:41,37,"RT @oricon: 【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma…",123
IP20091974,112137875522038,0,4/25/2019 11:41,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",124
natsu_y0708,112137874121980,0,4/25/2019 11:40,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",125
minami3gou,112137838056418,0,4/25/2019 11:39,37,"RT @oricon: 【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma…",126
xoxopecoteen,112137830616560,0,4/25/2019 11:39,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",127
meimeitabasa,112137811181835,0,4/25/2019 11:38,37,"RT @oricon: 【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma…",128
asu_gr15,112137802952187,0,4/25/2019 11:38,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",129
__99hh,112137802747086,0,4/25/2019 11:38,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",130
vmagic_asa,112137795043412,0,4/25/2019 11:38,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",131
Upa_J_501521251,112137789302671,0,4/25/2019 11:38,164,"RT @oricon: 竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",132
oricon,112137788140857,463,4/25/2019 11:37,164,"竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma https://t.co/GutJn4kuMI",133
Upa_J_501521251,112137779839894,0,4/25/2019 11:36,37,"RT @oricon: 【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma…",134
vinav_vichaar,112137747716982,0,4/25/2019 11:33,5,"RT @pinkvilla: #RyanReynold's voice felt very natural and took #Pikachu to another level, says director Rob Letterman  https://t.co/fHQvDxW…",135
FilmandPop,112137679851469,0,4/25/2019 11:32,0,💛🔦🔎🎼Check out the gorgeous #yellowcarpet #DetectivePikachu event in #JAPAN! #Squirtle! #Pikachu! #Bulbasaur!… https://t.co/8GUAkSujFi,136
publicwolve,112137641126296,0,4/25/2019 11:32,0,Check out 【NOT FOR SALE Pokemon Picture Book】 Monpoke Hajimemashite Ehon 28pages #Pokemon https://t.co/NSIbcP7nDH… https://t.co/fE1kG8hek4,137
gude_mocho,112137633171376,0,4/25/2019 11:31,37,"RT @oricon: 【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma…",138
natsu_y0708,112137628688083,0,4/25/2019 11:31,37,"RT @oricon: 【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma…",139
vmagic_asa,112137627001554,0,4/25/2019 11:31,37,"RT @oricon: 【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma…",140
__99hh,112137614844368,0,4/25/2019 11:31,37,"RT @oricon: 【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon
@takeuchi_ryoma…",141
madslovexxx,112137605376568,8,4/25/2019 11:30,0,"キャスリンちゃんとっても可愛い💕
#Pikachu https://t.co/55Avr5Jf1Z",142
oricon,112137600292649,165,4/25/2019 11:30,37,"【動画】竹内涼真、ハリウッド俳優を英語でお出迎え　歌舞伎町で人生初カーペット
https://t.co/lRPFFvHNge

#竹内涼真 #ライアン・レイノルズ #映画 #ピカチュウ #pikachu #pokemon… https://t.co/W0x048i9jd",143
punwadicom,112137598594394,0,4/25/2019 11:20,0,"#RyanReynold's voice felt very natural and took #Pikachu to another level, says director Rob Letterman  https://t.co/McGcowtGT3",144
i_m_ayushi,112137330298168,0,4/25/2019 11:18,5,"RT @pinkvilla: #RyanReynold's voice felt very natural and took #Pikachu to another level, says director Rob Letterman  https://t.co/fHQvDxW…",145
housetrainedad,112137302419471,0,4/25/2019 11:18,3,"RT @SeekSocialLtd: Only a day away from the biggest cinema release of the year so far… We haven’t even seen Endgame yet, but we’re already…",146
pinkvilla,112137283758186,19,4/25/2019 11:17,5,"#RyanReynold's voice felt very natural and took #Pikachu to another level, says director Rob Letterman  https://t.co/fHQvDxW94N",147
AshRetweets,112137266204175,0,4/25/2019 11:15,1,"RT @superkawaiidang: PIKA PIKA! #KenWatanabe, @vancityreynolds, @KathrynLNewton, @justicethesmith, #RobLetterman &amp; #Pikachu at the world pr…",148
Michael74357211,112137212335068,0,4/25/2019 11:14,3,"RT @SeekSocialLtd: Only a day away from the biggest cinema release of the year so far… We haven’t even seen Endgame yet, but we’re already…",149
Lilchewbaccaa,112137191390391,0,4/25/2019 11:14,3,"RT @SeekSocialLtd: Only a day away from the biggest cinema release of the year so far… We haven’t even seen Endgame yet, but we’re already…",150
superkawaiidang,112137186571128,0,4/25/2019 11:09,1,"PIKA PIKA! #KenWatanabe, @vancityreynolds, @KathrynLNewton, @justicethesmith, #RobLetterman &amp; #Pikachu at the world… https://t.co/wVRj103jVx",151
DrunkenHuntress,112137068139066,0,4/25/2019 11:02,5,RT @frenchfry9727: I promised you guys pikachu on a pokeball here you go!  Make sure to  catch the full drawing process on my youtube chann…,152
SeekSocialLtd,112136899176588,4,4/25/2019 11:00,3,"Only a day away from the biggest cinema release of the year so far… We haven’t even seen Endgame yet, but we’re alr… https://t.co/Dto3MNn2HQ",153
mmcgurgan,112136844467757,0,4/25/2019 10:59,0,Whoever worked at @Pokemon and said let's take #pikachu and make him less cute should be fired. #travesty https://t.co/0OO89qED7F,154
bpdpokemon,112136800785326,1,4/25/2019 10:58,0,"#Nintendo64 #Pokemon #Pikachu Edition Blue &amp; Yellow Console (PAL) #eBay
⏰ Ends in 5h
💲 Last Price GBP 50.00
🔗… https://t.co/9tiB2CFBc5",155
Geo_bookworm,112136776509546,0,4/25/2019 10:55,0,Surly I can't be the only one to be excited more over @DetPikachuMovie  instead of #Endgame It's @VancityReynolds &amp;… https://t.co/TpsYDcz3o4,156
shayla92__,112136700597257,0,4/25/2019 10:49,3,"RT @AlexArndtMusic: Pink isn't just a color it's an attitude too!
-Miley Cyrus

Photo Credit: Desi Arnaz

#pikachu #pokemon #fun #style #ha…",157
christianmp20,112136573405414,0,4/25/2019 10:34,0,"Acabo de descubrir esta canción y veo que es la BSO de la peli de #Pikachu . Se puede pedir más?

 https://t.co/TG8S2aPdXq",158
ning4455,112136182835595,0,4/25/2019 10:29,58,"RT @inventeam: 개봉을 앞둔 &lt;명탐정 피카츄&gt;. 왠지 눈물 찔끔 나올 트레일러가 공개됐는데요. 보면 볼수록 귀여운거 같지 않나요? 고라파덕이 피카츄 안는 장면은 꼭 보세요😭

#Pokemon #포켓몬 #피카츄 #Pikachu https:/…",159
calimeromio,112136052234602,0,4/25/2019 10:22,0,"instagram stories に沢山載ってる😍赤いドレスと髪のリボンがヒラヒラしてほんと可愛い❤️
新宿の景色との対比も凄い⚡️
ピカチュウがいなくて残念だったな🥺#Pikachu #KathrynNewton… https://t.co/R5DeMVl9kF",160
bpdpokemon,112135877051523,0,4/25/2019 10:21,0,"#Nintendo64 #Pokemon #Pikachu Edition,Diddy Kong Racing, 4 Contoller uvm #N64, #eBay
⏰ Ends in 5h
💲 Last Price EUR… https://t.co/142buszAy3",161
Emipuchucha,112135866895033,0,4/25/2019 10:15,0,"@WBPictures_Ar Hola ¿hay o habrá concurso o sorteo de #DetectivePikachu en #Argentina?

#pikaparty #PikaPika #PikaCrew #Pikachu #Pokémon",162
bpdnintendo,112135714940011,1,4/25/2019 10:09,0,"#NINTENDOSwitch #Pokmon - Let's Go #Pikachu! Edition TOP ZUSTAND #eBay #Nintendo
⏰ Ends in 5h
💲 Last Price EUR 233.… https://t.co/vlj21SqKsD",163
adrifcastr,112135542938736,0,4/25/2019 10:07,0,"@OriginalFunko My wishlist on my #FunkoApp features #Daenerys, #JonSnow, #Tyrion and Drogon from #GOT , Qi'ra from… https://t.co/eLHpOq2rMG",164
bpdpokemon,112135512897459,0,4/25/2019 10:07,0,"#NINTENDOSwitch #Pokmon - Let's Go #Pikachu! Edition TOP ZUSTAND #eBay #Pokemon
⏰ Ends in 5h
💲 Last Price EUR 233.0… https://t.co/CmmoMUbu8x",165
Momowww6,112135511897537,1,4/25/2019 10:06,0,"เพื่อนเวลาเหงา . .😋
#JBL #Pikachu https://t.co/wde3AHIrk4",166
LopezJesus82,112135485816496,0,4/25/2019 10:02,0,Arrancamos #ElDespertador por la @exclusivafm1037 con #Pikachu y Luis 🔫 Caballero,167
Pokemon1998Fan,112135380648110,0,4/25/2019 10:00,25,"RT @arimura_kon: いよいよ今夜！#名探偵ピカチュウ 特番やります！

めっちゃ豪華なゲストなので是非見てね‼️
#pikachu https://t.co/BgzaI5sSKL",168
fansdefilms,112135316606961,0,4/25/2019 9:58,0,"Qui ne se souvient pas de Pokémon, l’adorable créature aux superpouvoirs ! Vous la retrouverez cette fois-ci au cin… https://t.co/2lVibvMkDZ",169
M43539114,112135279931112,0,4/25/2019 9:52,1,"RT @M43539114: Will we finally get see Dark Dragonite わるいカイリュー , Dark Charizard わるいリザードン : #PokemonSwordShield gen 8 @Pokemon_cojp @Pokemon…",170
offgirlhero,112135126926274,0,4/25/2019 9:52,6,"RT @markreihill: How do you get Pikachu onto a bus? Pokémon...Sorry, not sorry. My cover for the latest issue of  @STARBURST_MAG, this time…",171
treeckobot,112135115394029,0,4/25/2019 9:44,0,"This time...
#Pikachu , and a decade 🎮",172
Inisipis1,112134929016361,0,4/25/2019 9:41,0,Detective Pikachu. #Pikachu #DetectivePikachuMovie https://t.co/D0Dere9CAK,173
JClayHalifax,112134856618886,0,4/25/2019 9:40,0,It’s Pikachu!! #holidayworkshop #jumpingclay #Pikachu 😁☀️ https://t.co/6WdXzo3qqj,174
poorboy90344899,112134815115848,0,4/25/2019 9:36,42,RT @MatthewChozick: 🍵👟 #散歩中 #東京 #Tokyo #onawalk #ceramics #Japan #pikachu #ピカチュウ #pokemon #ポケモン https://t.co/5tXA8pODQO,175
maichaelacv,112134715691112,0,4/25/2019 9:14,42,RT @MatthewChozick: 🍵👟 #散歩中 #東京 #Tokyo #onawalk #ceramics #Japan #pikachu #ピカチュウ #pokemon #ポケモン https://t.co/5tXA8pODQO,176
EftekharRahma12,112134176148008,0,4/25/2019 9:08,42,RT @MatthewChozick: 🍵👟 #散歩中 #東京 #Tokyo #onawalk #ceramics #Japan #pikachu #ピカチュウ #pokemon #ポケモン https://t.co/5tXA8pODQO,177
Patrick51238956,112134025501210,0,4/25/2019 9:08,42,RT @MatthewChozick: 🍵👟 #散歩中 #東京 #Tokyo #onawalk #ceramics #Japan #pikachu #ピカチュウ #pokemon #ポケモン https://t.co/5tXA8pODQO,178
mariarose1994,112134019302849,3,4/25/2019 9:08,1,"Here’s Detective Pikachu ready for his investigation case with his nice hot cup of coffee ☕️ 
#Pikachu #Pokemon… https://t.co/JVQkG6iC3K",179
HydroZKai,112134009118260,0,4/25/2019 13:56,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,180
shinxekin,112141274090661,0,4/25/2019 13:56,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,181
Chongyan38,112141262715301,0,4/25/2019 13:52,156,"RT @Txx_CG: GW前夜は仕事を早めに終わらせて、
みんなが仕事を頑張ってる中、こんな感じで帰りたい。

※音付き
#b3d #eevee https://t.co/0P2Vwa80tf",182
awZPPA6refN0QOH,112141160763918,0,4/25/2019 13:51,156,"RT @Txx_CG: GW前夜は仕事を早めに終わらせて、
みんなが仕事を頑張ってる中、こんな感じで帰りたい。

※音付き
#b3d #eevee https://t.co/0P2Vwa80tf",183
rainbowmon2018,112141145597306,0,4/25/2019 13:46,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,184
actualaltezza,112141010508025,0,4/25/2019 13:41,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,185
solrac31337,112140879250614,0,4/25/2019 13:39,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,186
lemonpi28498167,112140829241509,0,4/25/2019 13:28,8,RT @FinEskimo: 'R' #36daysoftype #36days_r #b3d #eevee https://t.co/oqBJfb1EWu,187
Maguwhite1,112140564013022,0,4/25/2019 13:23,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,188
Flantsune,112140439276525,0,4/25/2019 13:17,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,189
nethilia,112140294883428,0,4/25/2019 13:15,111,"RT @amelielavender: ☕welcome to eevee's cafe!🍰

my full piece for @eeveeluzine - preorder it here: https://t.co/4Rs2xDFNGT 

#pokemon #eeve…",190
eeveeband,112140236114080,0,4/25/2019 13:11,2,"RT @IvoryMusicPH: 🤔

#BawalAlanganinDito

Listen to #Eevee’s #Alanganin on @Spotify_PH
https://t.co/nZzgpSpali

@eeveeband’s “Alanganin” Of…",191
MezzyyPlays,112140142127692,0,4/25/2019 13:11,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,192
JeannotLandry,112140132713598,6,4/25/2019 13:04,0,"I bought a bunch of trees a while back on @blendermarket and they looks great in cycles and all, but all of them ar… https://t.co/FzOyGZnPjQ",193
Den7095,112139953744739,0,4/25/2019 13:01,4,"RT @Sin_Blender: #Blender3d  #Blender #b3d #eevee
チェスをする部屋を作りましたeevee難しい
(さっき上げたやつ暗すぎたので再UP) https://t.co/ufBmvJZcy0",194
Sin_Blender,112139891463501,0,4/25/2019 13:01,4,"RT @Sin_Blender: #Blender3d  #Blender #b3d #eevee
チェスをする部屋を作りましたeevee難しい
(さっき上げたやつ暗すぎたので再UP) https://t.co/ufBmvJZcy0",195
KellysCraftwork,112139880733632,1,4/25/2019 12:49,1,"Pokémon patches now up on my Etsy! Link in bio. Only £3.50 each plus shipping, shipping is free to GB! #pokemon… https://t.co/CNv8g0ZI1i",196
zawmbbeh,112139595220241,0,4/25/2019 12:31,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,197
yotu_uwu,112139587577384,0,4/25/2019 12:30,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,198
3d_art_promoter,112139535511812,0,4/25/2019 12:26,1,RT @smoofles: @gleb_alexandrov @3DArtist @3DBystedt @Heavypoly #eevee demos should be a category for the #b3d Suzanne Awards. 🙂,199
smoofles,112139124425140,0,4/25/2019 12:21,38,"RT @gleb_alexandrov: Can't get enough of #b3d #eevee demos. Here are 50+ of them! 🍷🎸🤯🤯🤖
https://t.co/5fGyFgVsqg
@3DArtist @3DBystedt @Heavy…",200
smoofles,112139091644984,1,4/25/2019 12:21,1,@gleb_alexandrov @3DArtist @3DBystedt @Heavypoly #eevee demos should be a category for the #b3d Suzanne Awards. 🙂,201
daniibogaming,112139000789228,1,4/25/2019 12:19,0,YAY! Eevee tamagotchi hype: ON #Eevee #Tamagotchi #Pokemon #Japan https://t.co/mstrF2XeV7,202
AlchemyCorgi,112138883772754,0,4/25/2019 12:19,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,203
KaiKaiKyro,112138881718392,0,4/25/2019 12:19,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,204
ponkonatsu,112138838087557,0,4/25/2019 12:19,156,"RT @Txx_CG: GW前夜は仕事を早めに終わらせて、
みんなが仕事を頑張ってる中、こんな感じで帰りたい。

※音付き
#b3d #eevee https://t.co/0P2Vwa80tf",205
PlatEonBlueNeon,112138832504094,0,4/25/2019 12:16,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,206
BeyondLeon,112138829240098,0,4/25/2019 12:15,3,"RT @mxeon1001: hud... cutter
#b3d #eevee #boxcutter https://t.co/QXkVXIMiMZ",207
Ixzine,112138818114269,0,4/25/2019 12:15,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,208
Leannedoesstuff,112138750086031,0,4/25/2019 12:13,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,209
Nimfya,112138733492096,0,4/25/2019 12:12,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,210
gorogoromocchi,112138728200567,0,4/25/2019 12:11,583,"RT @Txx_CG: 周りにバレないようにこっそり帰る時の図

#eevee #b3d https://t.co/lBJFKZLSqm",211
PurplePaws227,112138681593032,0,4/25/2019 12:08,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,212
aunhun,112138652534489,0,4/25/2019 12:01,87,RT @Ribbonfiddle: Commission for @OwwyOwwyOwwy ! Lots of sockies to try :&gt; #Leafeon #Eevee https://t.co/3YeXwXYwkB,213
PierreMaheut,112138621705497,0,4/25/2019 12:00,3,RT @DeevanHoven: Close to the reality with #b3d #eevee. #laser scanned #Tomatoes in high resolution. Textures made with #SubstanceAlchemist…,214
