"105","989374484888113152","Milly_Trox","26/4/2018 05:23:53","14838","RT @rhettmc: How many times do I have to die in #Fortnite before I’m actually dead inside?","3451"
"106","989374506799054848","MrAlazae1","26/4/2018 05:23:58","189","I just entered to win a 5,000 #Fortnite #vbucks giveaway from @DEXB0T &amp; @KARNAGEclan! ","44"
"107","989374513732349952","YDP1221","26/4/2018 05:24:00","16844","RT @rhettmc: How many times do I have to die in #Fortnite before I’m actually dead inside?","3917"
"108","989374517469298689","MrAlazae1","26/4/2018 05:24:01","189","RT @KARNAGEclan: ","44"
"109","989374517368840192","JelmarKabouter","26/4/2018 05:24:01","1314","RT @BattleRoyaleUK: ","306"
"110","989374518173954048","Nathaninthed999","26/4/2018 05:24:01","31171","RT @Dexerto: 13 year olds on MW2 vs. on #fortnite

Credit : @LogCabin2s https://t.co/IuwAXHTZzz","7249"
"111","989374524755009536","EinsStachel","26/4/2018 05:24:03","217","RT @FNBRCentral: 7500 V-Bucks Giveaway

Retweet &amp; Follow Me
Follow @BattleRoyaleEN 

Winner Soon
#Fortnite https://t.co/KsvxwU8JJB","50"
"112","989374526449315841","tptwell","26/4/2018 05:24:03","1731","RT @Fortnite_BR: This guy was trolling in 50v50 and got what he deserved. #Fortnite

Credit : StealthNinja_X https://t.co/CyfRwdAMb9","403"
"113","989374530010296320","Baqirzaidii","26/4/2018 05:24:04","14342","RT @rhettmc: How many times do I have to die in #Fortnite before I’m actually dead inside?","3335"
"114","989374534011834368","Marrathonn","26/4/2018 05:24:05","2117","RT @FortniteBTR: Dark Vanguard &amp; Deep Space Lander Giveaway!

Just Retweet This &amp; Follow Me + @InnovateGG To Win✅

Winner Soon","492"
"115","989374541557387265","EinsStachel","26/4/2018 05:24:07","217","RT @BattleRoyaleUK: ","50"
"116","989374559802576896","r0gerfk","26/4/2018 05:24:11","60062","RT @SypherPK: This shoudn't even be allowed. ","13968"
"117","989374563019624448","Synct_V","26/4/2018 05:24:12","16","I don't need to say a thing
Synct wants to bring all gamers together
Spread the word and join us… https://t.co/wKFJMhPuaZ","4"
"118","989374583579992064","Lostboys100Mike","26/4/2018 05:24:17","465","https://t.co/vcXOVRIknV
#fortnite","108"
"119","989374583894618113","JelmarKabouter","26/4/2018 05:24:17","1315","RT @FortniteBTR: Dark Vanguard &amp; Deep Space Lander Giveaway!

Just Retweet This &amp; Follow Me + @InnovateGG To Win✅

Winner Soon","306"
"120","989374590198648833","LordEnsar00","26/4/2018 05:24:18","330","RT @FNBRCentral: 7500 V-Bucks Giveaway

Retweet &amp; Follow Me
Follow @BattleRoyaleEN 

Winner Soon
#Fortnite https://t.co/KsvxwU8JJB","77"
"121","989374617453285376","GalRob1","26/4/2018 05:24:25","51","RT @FortniteTrendin: ","12"
"122","989374626789765121","LisaPreity","26/4/2018 05:24:27","1780","RT @rhettmc: How many times do I have to die in #Fortnite before I’m actually dead inside?","414"
"123","989374644431081472","JelmarKabouter","26/4/2018 05:24:31","1316","RT @FNBRCentral: 7500 V-Bucks Giveaway

Retweet &amp; Follow Me
Follow @BattleRoyaleEN 

Winner Soon
#Fortnite https://t.co/KsvxwU8JJB","306"
"124","989374666929295360","7gio99","26/4/2018 05:24:36","2840","RT @Fortnite_BR: This guy was trolling in 50v50 and got what he deserved. #Fortnite

Credit : StealthNinja_X https://t.co/CyfRwdAMb9","660"
"125","989374674214703105","Bananattu2","26/4/2018 05:24:38","373","RT @Re_LIME: フォートナイトの(紹介?)動画的なのを、簡単にですが作ってみました！
良かったら見てくれると嬉しいです✨

#fortnite
#フォートナイト
#FortniteBattleRoyale https://t.co/suPUctD1nf","87"
"126","989374691877015552","monkeybutts265","26/4/2018 05:24:42","12","I don't think the comet is gonna hit tilted based on the trajectory of the comet. It most likely will hit the neigh… https://t.co/SyNPuCWU6J","3"
"127","989374693781245953","Hashim25ay","26/4/2018 05:24:43","4185","RT @FNBRCentral: 7500 V-Bucks Giveaway

Retweet &amp; Follow Me
Follow @BattleRoyaleEN 

Winner Soon
#Fortnite https://t.co/KsvxwU8JJB","973"
"128","989374693676220416","SplishSplish69","26/4/2018 05:24:43","5","RT @HelIqirI: 600 follower nude as promised, rt and follow, i might dm u","1"
"129","989374697379741698","shakeel143s","26/4/2018 05:24:44","12339","RT @FortniteBR: Fortnite Battle Royale Cosmetics for April 26th, 2018 #Fortnite https://t.co/2iU2BOjSWj","2870"
"130","989374704535392257","ItsMeLior","26/4/2018 05:24:45","1467","RT @NoenNHR: Fast #Fortnite Bunny brawler giveaway+1k v bucks!

Dont play fortnite? Take 25 paypal or any GIFTCARD (any currency)

Retweet…","341"
"131","989374709916688385","Hashim25ay","26/4/2018 05:24:47","4186","RT @FortniteBTR: Dark Vanguard &amp; Deep Space Lander Giveaway!

Just Retweet This &amp; Follow Me + @InnovateGG To Win✅

Winner Soon","973"
"132","989374746516221952","rudipitt","26/4/2018 05:24:55","2605","RT @DeadarticGames: Fortnite – Battle Royale Map Update | PS4
https://t.co/zmnAt2PfBg #Fortnite #Ps4Pro #Ps4 #XboxOneX #XboxOne #PC #deadar…","606"
"133","989374764585242624","NightVayne","26/4/2018 05:25:00","718",,"167"
"134","989374778141282304","CMG_eSports","26/4/2018 05:25:03","3001","EXTENDED 10 MINUTES!!

GLOBAL | 2v2 | #Fortnite | Battle Royale | 1nD

#PS4 JOIN NOW &gt;

https://t.co/At90blCVFo… https://t.co/HEUh7xfX8J","698"
"135","989374783899996162","joe_sxandsa","26/4/2018 05:25:04","0","RT @FortniteBTR: Dark Vanguard &amp; Deep Space Lander Giveaway!

Just Retweet This &amp; Follow Me + @InnovateGG To Win✅

Winner Soon","0"
"136","989374794440245249","JaydonBurnett","26/4/2018 05:25:07","277","RT @FortniteXL: INSANE #FORTNITE 6000 V-BUCKS GIVEAWAY!

All you have to do is:

• Retweet
• Follow us

Comment ''DONE'' to win! Good luck!…","64"
