ID,name,full_name,club,club_logo
178224,J. Hern谩ndez,Javier Hern谩ndez,West Ham United,https://cdn.sofifa.org/18/teams/19.png
177600,Be帽at,Be帽at Etxebarria Urkiaga,Athletic Club de Bilbao,https://cdn.sofifa.org/18/teams/448.png
177457,L. Bender,Lars Bender,Bayer 04 Leverkusen,https://cdn.sofifa.org/18/teams/32.png
177413,A. Witsel,Axel Witsel,,
176600,K. Gameiro,K茅vin Gameiro,Atl茅tico Madrid,https://cdn.sofifa.org/18/teams/240.png
174543,C. Bravo,Claudio Bravo,Manchester City,https://cdn.sofifa.org/18/teams/10.png
172723,A. Begovi,Asmir Begovi,Bournemouth,https://cdn.sofifa.org/18/teams/1943.png
171919,Naldo,Ronaldo Aparecido Rodrigues,FC Schalke 04,https://cdn.sofifa.org/18/teams/34.png
171833,D. Sturridge,Daniel Sturridge,Liverpool,https://cdn.sofifa.org/18/teams/9.png
169595,D. Rose,Danny Rose,Tottenham Hotspur,https://cdn.sofifa.org/18/teams/18.png
169416,C. Vela,Carlos Vela,Real Sociedad,https://cdn.sofifa.org/18/teams/457.png
168354,E. Viviano,Emiliano Viviano,Sampdoria,https://cdn.sofifa.org/18/teams/1837.png
167431,G. Castro,Gonzalo Castro,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png
165239,S. Nasri,Samir Nasri,Antalyaspor,https://cdn.sofifa.org/18/teams/741.png
163824,A. Williams,Ashley Williams,Everton,https://cdn.sofifa.org/18/teams/7.png
163631,L. Baines,Leighton Baines,Everton,https://cdn.sofifa.org/18/teams/7.png
163489,A. Consigli,Andrea Consigli,Sassuolo,https://cdn.sofifa.org/18/teams/111974.png
162347,Jo茫o Moutinho,Jo茫o Filipe Moutinho,AS Monaco,https://cdn.sofifa.org/18/teams/69.png
158121,B. Costil,Beno卯t Costil,Girondins de Bordeaux,https://cdn.sofifa.org/18/teams/59.png
157481,Ra煤l Albiol,Ra煤l Albiol Tortajada,Napoli,https://cdn.sofifa.org/18/teams/48.png
150724,J. Hart,Joe Hart,West Ham United,https://cdn.sofifa.org/18/teams/19.png
150418,M. G贸mez,Mario G贸mez,VfL Wolfsburg,https://cdn.sofifa.org/18/teams/175.png
146760,Juanfran,Juan Francisco Torres Bel茅n,Atl茅tico Madrid,https://cdn.sofifa.org/18/teams/240.png
144622,Raffael,Raffael Caetano de Ara煤jo,Borussia M枚nchengladbach,https://cdn.sofifa.org/18/teams/23.png
143745,A. Turan,Arda Turan,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png
135507,Fernandinho,Fernando Luiz Rosa,Manchester City,https://cdn.sofifa.org/18/teams/10.png
113422,David Villa,David Villa S谩nchez,New York City Football Club,https://cdn.sofifa.org/18/teams/112828.png
108080,S. Lichtsteiner,Stephan Lichtsteiner,Juventus,https://cdn.sofifa.org/18/teams/45.png
104389,R. Jarstein,Rune Almenning Jarstein,Hertha BSC Berlin,https://cdn.sofifa.org/18/teams/166.png
231677,M. Rashford,Marcus Rashford,Manchester United,https://cdn.sofifa.org/18/teams/11.png
230666,Gabriel Jesus,Gabriel Fernando de Jesus,Manchester City,https://cdn.sofifa.org/18/teams/10.png
227928,N茅lson Semedo,N茅lson Cabral Semedo,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png
227055,Gelson Martins,Gelson Dany Batalha Martins,Sporting CP,https://cdn.sofifa.org/18/teams/237.png
222737,Malcom,Malcom Filipe Silva de Oliveira,Girondins de Bordeaux,https://cdn.sofifa.org/18/teams/59.png
222028,J. Weigl,Julian Weigl,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png
220793,D. S谩nchez,Davinson S谩nchez,Tottenham Hotspur,https://cdn.sofifa.org/18/teams/18.png
217699,I. Slimani,Islam Slimani,Leicester City,https://cdn.sofifa.org/18/teams/95.png
216354,A. Kramari,Andrej Kramari,TSG 1899 Hoffenheim,https://cdn.sofifa.org/18/teams/10029.png
216352,M. Brozovi,Marcelo Brozovi,Inter,https://cdn.sofifa.org/18/teams/44.png
216201,Williams,I帽aki Williams Arthuer,Athletic Club de Bilbao,https://cdn.sofifa.org/18/teams/448.png
216194,Dani Garc铆a,Daniel Garcia Carrillo,SD Eibar,https://cdn.sofifa.org/18/teams/467.png
213661,A. Christensen,Andreas Christensen,Chelsea,https://cdn.sofifa.org/18/teams/5.png
212622,J. Kimmich,Joshua Kimmich,FC Bayern Munich,https://cdn.sofifa.org/18/teams/21.png
211368,Bruma,Armindo Tu茅 Na Bangna,RB Leipzig,https://cdn.sofifa.org/18/teams/112172.png
210935,D. Berardi,Domenico Berardi,Sassuolo,https://cdn.sofifa.org/18/teams/111974.png
210008,A. Rabiot,Adrien Rabiot,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png
209889,R. Guerreiro,Rapha毛l Guerreiro,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png
208830,J. Vardy,Jamie Vardy,Leicester City,https://cdn.sofifa.org/18/teams/95.png
208670,H. Ziyech,Hakim Ziyech,Ajax,https://cdn.sofifa.org/18/teams/245.png
207599,M. Keane,Michael Keane,Everton,https://cdn.sofifa.org/18/teams/7.png
205498,Jorginho,Luiz Frello Filho Jorge,Napoli,https://cdn.sofifa.org/18/teams/48.png
203747,H茅ctor Beller铆n,H茅ctor Beller铆n Moruno,Arsenal,https://cdn.sofifa.org/18/teams/1.png
203042,J. Butland,Jack Butland,Stoke City,https://cdn.sofifa.org/18/teams/1806.png
202685,S. Zaza,Simone Zaza,Valencia CF,https://cdn.sofifa.org/18/teams/461.png
202371,T. Meunier,Thomas Meunier,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png
201995,Felipe Anderson,Felipe Anderson Pereira Gomes,Lazio,https://cdn.sofifa.org/18/teams/46.png
201400,Rafinha,Rafael Alc芒ntara,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png
200724,Nacho Fern谩ndez,Jos茅 Ignacio Fern谩ndez Iglesias,Real Madrid CF,https://cdn.sofifa.org/18/teams/243.png
199987,J. Cillessen,Jasper Cillessen,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png
199564,Sergi Roberto,Sergio Roberto Carnicer,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png
199451,W. Ben Yedder,Wissam Ben Yedder,Sevilla FC,https://cdn.sofifa.org/18/teams/481.png
199354,Lucas P茅rez,Lucas P茅rez Mart铆nez,RC Deportivo de La Coru帽a,https://cdn.sofifa.org/18/teams/242.png
199189,R. Barkley,Ross Barkley,Everton,https://cdn.sofifa.org/18/teams/7.png
198951,C. Bakambu,C茅dric Bakambu,Villarreal CF,https://cdn.sofifa.org/18/teams/483.png
198717,W. Zaha,Wilfried Zaha,Crystal Palace,https://cdn.sofifa.org/18/teams/1799.png
198141,Bartra,Marc Bartra Aregall,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png
197853,S. Aurier,Serge Aurier,Tottenham Hotspur,https://cdn.sofifa.org/18/teams/18.png
197655,S. Coates,Sebasti谩n Coates,Sporting CP,https://cdn.sofifa.org/18/teams/237.png
197242,G. Krychowiak,Grzegorz Krychowiak,West Bromwich Albion,https://cdn.sofifa.org/18/teams/109.png
195365,K. Kampl,Kevin Kampl,RB Leipzig,https://cdn.sofifa.org/18/teams/112172.png
195086,D. Lovren,Dejan Lovren,Liverpool,https://cdn.sofifa.org/18/teams/9.png
193738,Y. Belhanda,Youn猫s Belhanda,Galatasaray SK,https://cdn.sofifa.org/18/teams/325.png
193525,M谩rio Fernandes,M谩rio Figueira Fernandes,CSKA Moscow,https://cdn.sofifa.org/18/teams/315.png
193352,R. Rodr铆guez,Ricardo Rodr铆guez,Milan,https://cdn.sofifa.org/18/teams/47.png
193165,J. Corona,Jes煤s Corona,FC Porto,https://cdn.sofifa.org/18/teams/236.png
192789,Mario Gaspar,Mario Gaspar P茅rez Mart铆nez,Villarreal CF,https://cdn.sofifa.org/18/teams/483.png
192638,Marcos Alonso,Marcos Alonso Mendoza,Chelsea,https://cdn.sofifa.org/18/teams/5.png
192318,M. G枚tze,Mario G枚tze,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png
190941,L. Hr谩deck媒,Luk谩拧 Hr谩deck媒,Eintracht Frankfurt,https://cdn.sofifa.org/18/teams/1824.png
190584,Illarramendi,Asier Illarramendi,Real Sociedad,https://cdn.sofifa.org/18/teams/457.png
190149,De Marcos,Oscar De Marcos Arana,Athletic Club de Bilbao,https://cdn.sofifa.org/18/teams/448.png
189881,C. Smalling,Chris Smalling,Manchester United,https://cdn.sofifa.org/18/teams/11.png
189461,J. Wilshere,Jack Wilshere,Arsenal,https://cdn.sofifa.org/18/teams/1.png
189251,S. Rudy,Sebastian Rudy,FC Bayern Munich,https://cdn.sofifa.org/18/teams/21.png
188988,M. Lanzini,Manuel Lanzini,West Ham United,https://cdn.sofifa.org/18/teams/19.png
188943,K. Trapp,Kevin Trapp,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png
188388,R. Boudebouz,Ryad Boudebouz,Real Betis Balompi茅,https://cdn.sofifa.org/18/teams/449.png
188005,Camacho,Ignacio Camacho Barnola,VfL Wolfsburg,https://cdn.sofifa.org/18/teams/175.png
187961,Paulinho,Jos茅 Paulo Bezerra M. J煤nior,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png
185431,N. Kalini,Nikola Kalini,Milan,https://cdn.sofifa.org/18/teams/47.png
184942,Giuliano,Giuliano Victor de Paula,Fenerbah莽e SK,https://cdn.sofifa.org/18/teams/326.png
183900,D. Perotti,Diego Perotti,Roma,https://cdn.sofifa.org/18/teams/52.png
183498,M. Parolo,Marco Parolo,Lazio,https://cdn.sofifa.org/18/teams/46.png
183483,K. Mitroglou,Konstantinos Mitroglou,Olympique de Marseille,https://cdn.sofifa.org/18/teams/219.png
183285,M. Sakho,Mamadou Sakho,Crystal Palace,https://cdn.sofifa.org/18/teams/1799.png
183280,A. Rami,Adil Rami,Olympique de Marseille,https://cdn.sofifa.org/18/teams/219.png
181820,S. Joveti,Stevan Joveti,AS Monaco,https://cdn.sofifa.org/18/teams/69.png
180216,S. Coleman,S茅amus Coleman,Everton,https://cdn.sofifa.org/18/teams/7.png
179645,S. Kj忙r,Simon Kj忙r,Sevilla FC,https://cdn.sofifa.org/18/teams/481.png
178086,Ad谩n,Antonio Ad谩n Garrido,Real Betis Balompi茅,https://cdn.sofifa.org/18/teams/449.png
177326,M. Valbuena,Mathieu Valbuena,Fenerbah莽e SK,https://cdn.sofifa.org/18/teams/326.png
173426,S. Mignolet,Simon Mignolet,Liverpool,https://cdn.sofifa.org/18/teams/9.png
173198,D. Astori,Davide Astori,Fiorentina,https://cdn.sofifa.org/18/teams/110374.png
172175,K. Mirallas,Kevin Mirallas,Everton,https://cdn.sofifa.org/18/teams/7.png
171897,A. Guardado,Andr茅s Guardado,Real Betis Balompi茅,https://cdn.sofifa.org/18/teams/449.png
171579,Ra煤l Garc铆a,Ra煤l Garc铆a Escudero,Athletic Club de Bilbao,https://cdn.sofifa.org/18/teams/448.png
166706,M.  krtel,Martin  krtel,Fenerbah莽e SK,https://cdn.sofifa.org/18/teams/326.png
163705,S. Mandanda,Steve Mandanda,Olympique de Marseille,https://cdn.sofifa.org/18/teams/219.png
163264,T. Heaton,Tom Heaton,Burnley,https://cdn.sofifa.org/18/teams/1796.png
161648,H. Ben Arfa,Hatem Ben Arfa,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png
158625,Dante,Dante Bonfim Costa Santos,OGC Nice,https://cdn.sofifa.org/18/teams/72.png
153244,A. Gignac,Andr茅-Pierre Gignac,Tigres U.A.N.L.,https://cdn.sofifa.org/18/teams/1970.png
146954,Gabi,Gabriel Fern谩ndez Arenas,Atl茅tico Madrid,https://cdn.sofifa.org/18/teams/240.png
142780,G. Rodr铆guez,Gonzalo Rodr铆guez,San Lorenzo de Almagro,https://cdn.sofifa.org/18/teams/1013.png
139997,D. Srna,Darijo Srna,Shakhtar Donetsk,https://cdn.sofifa.org/18/teams/101059.png
121944,B. Schweinsteiger,Bastian Schweinsteiger,Chicago Fire Soccer Club,https://cdn.sofifa.org/18/teams/693.png
116494,C. Carrasso,C茅dric Carrasso,Galatasaray SK,https://cdn.sofifa.org/18/teams/325.png
110677,Moy谩,Miguel ngel Moy谩 Rumbo,Atl茅tico Madrid,https://cdn.sofifa.org/18/teams/240.png
54050,W. Rooney,Wayne Rooney,Everton,https://cdn.sofifa.org/18/teams/7.png
53612,P. Mertesacker,Per Mertesacker,Arsenal,https://cdn.sofifa.org/18/teams/1.png
49370,T. Motta,Thiago Motta,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png
49369,Fernando Torres,Fernando Jos茅 Torres Sanz,Atl茅tico Madrid,https://cdn.sofifa.org/18/teams/240.png
9676,S. Eto'o,Samuel Eto'o,Antalyaspor,https://cdn.sofifa.org/18/teams/741.png
223848,S. Milinkovi-Savi,Sergej Milinkovi-Savi,Lazio,https://cdn.sofifa.org/18/teams/46.png
216393,Y. Tielemans,Youri Tielemans,AS Monaco,https://cdn.sofifa.org/18/teams/69.png
215792,Jemerson,Jemerson de Jesus Nascimento,AS Monaco,https://cdn.sofifa.org/18/teams/69.png
214997,A. Correa,ngel Correa,Atl茅tico Madrid,https://cdn.sofifa.org/18/teams/240.png
213296,N. Bentaleb,Nabil Bentaleb,FC Schalke 04,https://cdn.sofifa.org/18/teams/34.png
212831,Alisson,Alisson Ramses Becker,Roma,https://cdn.sofifa.org/18/teams/52.png
212462,Alex Telles,Alex Nicolao Telles,FC Porto,https://cdn.sofifa.org/18/teams/236.png
212194,J. Brandt,Julian Brandt,Bayer 04 Leverkusen,https://cdn.sofifa.org/18/teams/32.png
211748,K. Demirbay,Kerem Demirbay,TSG 1899 Hoffenheim,https://cdn.sofifa.org/18/teams/10029.png
211320,D. Rugani,Daniele Rugani,Juventus,https://cdn.sofifa.org/18/teams/45.png
210896,M. Sanson,Morgan Sanson,Olympique de Marseille,https://cdn.sofifa.org/18/teams/219.png
210617,Samu Castillejo,Samuel Castillejo Azuaga,Villarreal CF,https://cdn.sofifa.org/18/teams/483.png
210406,P. Zieliski,Piotr Zieliski,Napoli,https://cdn.sofifa.org/18/teams/48.png
210243,Ricardo Pereira,Ricardo D. Barbosa Pereira,FC Porto,https://cdn.sofifa.org/18/teams/236.png
210035,Grimaldo,Alejandro Grimaldo Garc铆a,SL Benfica,https://cdn.sofifa.org/18/teams/234.png
209297,Fred,Frederico R. de Paula Santos,Shakhtar Donetsk,https://cdn.sofifa.org/18/teams/101059.png
208334,J. Hector,Jonas Hector,1. FC K枚ln,https://cdn.sofifa.org/18/teams/31.png
208333,E. Can,Emre Can,Liverpool,https://cdn.sofifa.org/18/teams/9.png
208093,Gerard Moreno,Gerard Moreno Balaguer贸,RCD Espanyol,https://cdn.sofifa.org/18/teams/452.png
207993,S. Kola拧inac,Sead Kola拧inac,Arsenal,https://cdn.sofifa.org/18/teams/1.png
207439,L. Paredes,Leandro Paredes,Zenit St. Petersburg,https://cdn.sofifa.org/18/teams/100769.png
206585,Arrizabalaga,Kepa Arrizabalaga,Athletic Club de Bilbao,https://cdn.sofifa.org/18/teams/448.png
206467,A. Pl茅a,Alassane Pl茅a,OGC Nice,https://cdn.sofifa.org/18/teams/72.png
206413,T. Stepanenko,Taras Stepanenko,Shakhtar Donetsk,https://cdn.sofifa.org/18/teams/101059.png
206273,O. Shatov,Oleg Shatov,Zenit St. Petersburg,https://cdn.sofifa.org/18/teams/100769.png
205976,Leo Baptistao,Leonardo Carrilho Baptist茫o,RCD Espanyol,https://cdn.sofifa.org/18/teams/452.png
205362,M. Nastasi,Matija Nastasi,FC Schalke 04,https://cdn.sofifa.org/18/teams/34.png
205192,Denis Su谩rez,Denis Su谩rez Fern谩ndez,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png
204529,M. Batshuayi,Michy Batshuayi,Chelsea,https://cdn.sofifa.org/18/teams/5.png
204082,J. Brooks,John Brooks,VfL Wolfsburg,https://cdn.sofifa.org/18/teams/175.png
203890,S. Vrsaljko, ime Vrsaljko,Atl茅tico Madrid,https://cdn.sofifa.org/18/teams/240.png
203888,Eric Botteghin,Eric Fernando Botteghin,Feyenoord,https://cdn.sofifa.org/18/teams/246.png
203775,L. Karius,Loris Karius,Liverpool,https://cdn.sofifa.org/18/teams/9.png
203486,T. Hazard,Thorgan Hazard,Borussia M枚nchengladbach,https://cdn.sofifa.org/18/teams/23.png
203280,V. Germain,Val猫re Germain,Olympique de Marseille,https://cdn.sofifa.org/18/teams/219.png
201510,L. Kurzawa,Layvin Kurzawa,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png
201454,F. Ghoulam,Faouzi Ghoulam,Napoli,https://cdn.sofifa.org/18/teams/48.png
200647,J. Ilii,Josip Ilii,Atalanta,https://cdn.sofifa.org/18/teams/39.png
200610,K. Volland,Kevin Volland,Bayer 04 Leverkusen,https://cdn.sofifa.org/18/teams/32.png
199914,Allan,Allan Marques Loureiro,Napoli,https://cdn.sofifa.org/18/teams/48.png
199827,P. Hern谩ndez,Pablo Hern谩ndez,RC Celta de Vigo,https://cdn.sofifa.org/18/teams/450.png
199434,D. Tadi,Du拧an Tadi,Southampton,https://cdn.sofifa.org/18/teams/17.png
199110,L. Muriel,Luis Muriel,Sevilla FC,https://cdn.sofifa.org/18/teams/481.png
198950,Pablo Sarabia,Pablo Sarabia Garc铆a,Sevilla FC,https://cdn.sofifa.org/18/teams/481.png
198784,A. Oxlade-Chamberlain,Alex Oxlade-Chamberlain,Liverpool,https://cdn.sofifa.org/18/teams/9.png
198118,J. Guilavogui,Josuha Guilavogui,VfL Wolfsburg,https://cdn.sofifa.org/18/teams/175.png
196934,O. zyakup,Ouzhan zyakup,Beikta JK,https://cdn.sofifa.org/18/teams/327.png
195861,Y. Rakitskyi,Yaroslav Rakitskyi,Shakhtar Donetsk,https://cdn.sofifa.org/18/teams/101059.png
194957,P. Jones,Phil Jones,Manchester United,https://cdn.sofifa.org/18/teams/11.png
194879,Sergi Enrich,Sergi Enrich Ametller,SD Eibar,https://cdn.sofifa.org/18/teams/467.png
194404,Neto,Norberto Murara Neto,Valencia CF,https://cdn.sofifa.org/18/teams/461.png
194229,Hugo Mallo,Hugo Mallo Novegil,RC Celta de Vigo,https://cdn.sofifa.org/18/teams/450.png
193886,D. Didavi,Daniel Didavi,VfL Wolfsburg,https://cdn.sofifa.org/18/teams/175.png
193361,R. Soriano,Roberto Soriano,Villarreal CF,https://cdn.sofifa.org/18/teams/483.png
193130,A. Sch眉rrle,Andr茅 Sch眉rrle,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png
193116,M. Gonalons,Maxime Gonalons,Roma,https://cdn.sofifa.org/18/teams/52.png
193105,A. Areola,Alphonse Areola,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png
193061,R. Pereyra,Roberto Pereyra,Watford,https://cdn.sofifa.org/18/teams/1795.png
192641,K. Vogt,Kevin Vogt,TSG 1899 Hoffenheim,https://cdn.sofifa.org/18/teams/10029.png
192492,F. Orellana,Fabi谩n Orellana,Valencia CF,https://cdn.sofifa.org/18/teams/461.png
192086,A. Kokorin,Alexandr Kokorin,Zenit St. Petersburg,https://cdn.sofifa.org/18/teams/100769.png
191687,Maicon,Maicon Pereira Roque,Galatasaray SK,https://cdn.sofifa.org/18/teams/325.png
190972,E. Salvio,Eduardo Salvio,SL Benfica,https://cdn.sofifa.org/18/teams/234.png
190815,D. Blind,Daley Blind,Manchester United,https://cdn.sofifa.org/18/teams/11.png
190813,S. El Shaarawy,Stephan El Shaarawy,Roma,https://cdn.sofifa.org/18/teams/52.png
190717,M. Antonio,Michail Antonio,West Ham United,https://cdn.sofifa.org/18/teams/19.png
190264,Iago Falqu茅,Iago Falqu茅 Silva,Torino,https://cdn.sofifa.org/18/teams/54.png
189574,Iturraspe,Ander Iturraspe Derteano,Athletic Club de Bilbao,https://cdn.sofifa.org/18/teams/448.png
189250,S. Rond贸n,Salom贸n Rond贸n,West Bromwich Albion,https://cdn.sofifa.org/18/teams/109.png
189156,Daniel Carri莽o,Daniel Filipe Martins Carri莽o,Sevilla FC,https://cdn.sofifa.org/18/teams/481.png
188802,M. Schmelzer,Marcel Schmelzer,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png
188253,J. McCarthy,James McCarthy,Everton,https://cdn.sofifa.org/18/teams/7.png
187735,A. Dzagoev,Alan Dzagoev,CSKA Moscow,https://cdn.sofifa.org/18/teams/315.png
187688,Ganso,Paulo Henrique Chagas de Lima,Sevilla FC,https://cdn.sofifa.org/18/teams/481.png
187491,F. Smolov,Fedor Smolov,FC Krasnodar,https://cdn.sofifa.org/18/teams/112218.png
186146,D. Welbeck,Danny Welbeck,Arsenal,https://cdn.sofifa.org/18/teams/1.png
185221,Luiz Gustavo,Luiz Gustavo Dias,Olympique de Marseille,https://cdn.sofifa.org/18/teams/219.png
185132,Mikel San Jos茅,Mikel San Jos茅 Dom铆nguez,Athletic Club de Bilbao,https://cdn.sofifa.org/18/teams/448.png
184392,M. Darmian,Matteo Darmian,Manchester United,https://cdn.sofifa.org/18/teams/11.png
184190,R. Thomas,Romain Thomas,Angers SCO,https://cdn.sofifa.org/18/teams/1530.png
184111,C. Benteke,Christian Benteke,Crystal Palace,https://cdn.sofifa.org/18/teams/1799.png
183909,I. Traor茅,Ibrahima Traor茅,Borussia M枚nchengladbach,https://cdn.sofifa.org/18/teams/23.png
182002,Sidnei,Sidnei Rechel da Silva J煤nior,RC Deportivo de La Coru帽a,https://cdn.sofifa.org/18/teams/242.png
178416,J. Lens,Jeremain Lens,Beikta JK,https://cdn.sofifa.org/18/teams/327.png
178311,Eder,Eder Citadin Martins,Inter,https://cdn.sofifa.org/18/teams/44.png
177644,Kiko Casilla,Francisco Casilla Cort茅s,Real Madrid CF,https://cdn.sofifa.org/18/teams/243.png
177604,Nacho Monreal,Ignacio Monreal Eraso,Arsenal,https://cdn.sofifa.org/18/teams/1.png
177458,S. Bender,Sven Bender,Bayer 04 Leverkusen,https://cdn.sofifa.org/18/teams/32.png
176915,A. Fern谩ndez,Augusto Fern谩ndez,Atl茅tico Madrid,https://cdn.sofifa.org/18/teams/240.png
176733,M. Berg,Marcus Berg,,
176376,I. Piatti,Ignacio Piatti,Montreal Impact,https://cdn.sofifa.org/18/teams/111139.png
176104,V. Birsa,Valter Birsa,Chievo Verona,https://cdn.sofifa.org/18/teams/192.png
175379,Pedro Le贸n,Pedro Le贸n S谩nchez Gil,SD Eibar,https://cdn.sofifa.org/18/teams/467.png
173909,K. Boateng,Kevin-Prince Boateng,Eintracht Frankfurt,https://cdn.sofifa.org/18/teams/1824.png
173521,Marcano,Iv谩n Marcano Sierra,FC Porto,https://cdn.sofifa.org/18/teams/236.png
173432,H. Moreno,H茅ctor Moreno,Roma,https://cdn.sofifa.org/18/teams/52.png
173373,S. Romero,Sergio Romero,Manchester United,https://cdn.sofifa.org/18/teams/11.png
173221,A. Candreva,Antonio Candreva,Inter,https://cdn.sofifa.org/18/teams/44.png
173208,D. Criscito,Domenico Criscito,Zenit St. Petersburg,https://cdn.sofifa.org/18/teams/100769.png
172522,D. Wass,Daniel Wass,RC Celta de Vigo,https://cdn.sofifa.org/18/teams/450.png
170370,J. dos Santos,Jonathan dos Santos,LA Galaxy,https://cdn.sofifa.org/18/teams/697.png
170368,E. Lamela,Erik Lamela,Tottenham Hotspur,https://cdn.sofifa.org/18/teams/18.png
169705,R. Bertrand,Ryan Bertrand,Southampton,https://cdn.sofifa.org/18/teams/17.png
169195,Renato Augusto,Renato Augusto,,
168530,Jardel,Jardel Nivaldo Vieira,SL Benfica,https://cdn.sofifa.org/18/teams/234.png
167553,V. Denisov,Vitaliy Denisov,Lokomotiv Moscow,https://cdn.sofifa.org/18/teams/100765.png
167514,D. Basta,Du拧an Basta,Lazio,https://cdn.sofifa.org/18/teams/46.png
165536,G. Cabral,Gustavo Cabral,RC Celta de Vigo,https://cdn.sofifa.org/18/teams/450.png
165526,G. Paletta,Gabriel Paletta,Milan,https://cdn.sofifa.org/18/teams/47.png
164859,T. Walcott,Theo Walcott,Arsenal,https://cdn.sofifa.org/18/teams/1.png
164835,L. Fabiaski,ukasz Fabiaski,Swansea City,https://cdn.sofifa.org/18/teams/1960.png
163155,B. Foster,Ben Foster,West Bromwich Albion,https://cdn.sofifa.org/18/teams/109.png
162369,V. Ibi拧evi,Vedad Ibi拧evi,Hertha BSC Berlin,https://cdn.sofifa.org/18/teams/166.png
162329,K. El Ahmadi,Karim El Ahmadi,Feyenoord,https://cdn.sofifa.org/18/teams/246.png
